SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
JI,Greylag Goose (Icelandic),3100,OCT-2012,6,Good
JI,Greylag Goose (Icelandic),3100,DEC-2012,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2013,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2013,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2013,74,Good
JI,Greylag Goose (Icelandic),3100,DEC-2013,0,Poor
JI,Greylag Goose (Icelandic),3100,JAN-2014,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2014,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2014,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2014,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2015,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2015,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2015,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2015,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2016,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2016,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2016,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2016,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2017,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2017,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2017,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2017,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2018,0,Poor
JI,Greylag Goose (Icelandic),3100,FEB-2018,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2018,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2018,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2019,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2019,0,Good
WN,Wigeon,4620,OCT-2012,39,Good
WN,Wigeon,4620,DEC-2012,116,Good
WN,Wigeon,4620,JAN-2013,98,Good
WN,Wigeon,4620,FEB-2013,64,Good
WN,Wigeon,4620,OCT-2013,91,Good
WN,Wigeon,4620,DEC-2013,87,Poor
WN,Wigeon,4620,JAN-2014,40,Good
WN,Wigeon,4620,FEB-2014,46,Good
WN,Wigeon,4620,OCT-2014,66,Good
WN,Wigeon,4620,DEC-2014,103,Good
WN,Wigeon,4620,JAN-2015,113,Good
WN,Wigeon,4620,FEB-2015,134,Good
WN,Wigeon,4620,OCT-2015,31,Good
WN,Wigeon,4620,DEC-2015,57,Good
WN,Wigeon,4620,JAN-2016,146,Good
WN,Wigeon,4620,FEB-2016,96,Good
WN,Wigeon,4620,OCT-2016,251,Good
WN,Wigeon,4620,DEC-2016,75,Good
WN,Wigeon,4620,JAN-2017,121,Good
WN,Wigeon,4620,FEB-2017,44,Good
WN,Wigeon,4620,OCT-2017,0,Good
WN,Wigeon,4620,DEC-2017,87,Good
WN,Wigeon,4620,JAN-2018,20,Poor
WN,Wigeon,4620,FEB-2018,46,Good
WN,Wigeon,4620,OCT-2018,88,Good
WN,Wigeon,4620,DEC-2018,81,Good
WN,Wigeon,4620,JAN-2019,157,Good
WN,Wigeon,4620,FEB-2019,63,Good
MA,Mallard,4840,OCT-2012,8,Good
MA,Mallard,4840,DEC-2012,35,Good
MA,Mallard,4840,JAN-2013,20,Good
MA,Mallard,4840,FEB-2013,16,Good
MA,Mallard,4840,OCT-2013,30,Good
MA,Mallard,4840,DEC-2013,20,Poor
MA,Mallard,4840,JAN-2014,11,Good
MA,Mallard,4840,FEB-2014,20,Good
MA,Mallard,4840,OCT-2014,51,Good
MA,Mallard,4840,DEC-2014,26,Good
MA,Mallard,4840,JAN-2015,51,Good
MA,Mallard,4840,FEB-2015,16,Good
MA,Mallard,4840,OCT-2015,15,Good
MA,Mallard,4840,DEC-2015,10,Good
MA,Mallard,4840,JAN-2016,54,Good
MA,Mallard,4840,FEB-2016,28,Good
MA,Mallard,4840,OCT-2016,34,Good
MA,Mallard,4840,DEC-2016,6,Good
MA,Mallard,4840,JAN-2017,22,Good
MA,Mallard,4840,FEB-2017,0,Good
MA,Mallard,4840,OCT-2017,0,Good
MA,Mallard,4840,DEC-2017,14,Good
MA,Mallard,4840,JAN-2018,51,Poor
MA,Mallard,4840,FEB-2018,19,Good
MA,Mallard,4840,OCT-2018,4,Good
MA,Mallard,4840,DEC-2018,4,Good
MA,Mallard,4840,JAN-2019,10,Good
MA,Mallard,4840,FEB-2019,21,Good
T.,Teal,5080,OCT-2012,6,Good
T.,Teal,5080,DEC-2012,14,Good
T.,Teal,5080,JAN-2013,31,Good
T.,Teal,5080,FEB-2013,26,Good
T.,Teal,5080,OCT-2013,0,Good
T.,Teal,5080,DEC-2013,5,Poor
T.,Teal,5080,JAN-2014,21,Good
T.,Teal,5080,FEB-2014,18,Good
T.,Teal,5080,OCT-2014,20,Good
T.,Teal,5080,DEC-2014,51,Good
T.,Teal,5080,JAN-2015,0,Good
T.,Teal,5080,FEB-2015,43,Good
T.,Teal,5080,OCT-2015,47,Good
T.,Teal,5080,DEC-2015,84,Good
T.,Teal,5080,JAN-2016,0,Good
T.,Teal,5080,FEB-2016,29,Good
T.,Teal,5080,OCT-2016,65,Good
T.,Teal,5080,DEC-2016,33,Good
T.,Teal,5080,JAN-2017,34,Good
T.,Teal,5080,FEB-2017,25,Good
T.,Teal,5080,OCT-2017,0,Good
T.,Teal,5080,DEC-2017,64,Good
T.,Teal,5080,JAN-2018,119,Poor
T.,Teal,5080,FEB-2018,41,Good
T.,Teal,5080,OCT-2018,4,Good
T.,Teal,5080,DEC-2018,0,Good
T.,Teal,5080,JAN-2019,65,Good
T.,Teal,5080,FEB-2019,0,Good
GN,Goldeneye,5880,OCT-2012,1,Good
GN,Goldeneye,5880,DEC-2012,0,Good
GN,Goldeneye,5880,JAN-2013,1,Good
GN,Goldeneye,5880,FEB-2013,0,Good
GN,Goldeneye,5880,OCT-2013,0,Good
GN,Goldeneye,5880,DEC-2013,0,Poor
GN,Goldeneye,5880,JAN-2014,0,Good
GN,Goldeneye,5880,FEB-2014,0,Good
GN,Goldeneye,5880,OCT-2014,0,Good
GN,Goldeneye,5880,DEC-2014,0,Good
GN,Goldeneye,5880,JAN-2015,0,Good
GN,Goldeneye,5880,FEB-2015,0,Good
