SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
JI,Greylag Goose (Icelandic),3100,OCT-2019,0,Good
JI,Greylag Goose (Icelandic),3100,NOV-2019,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2019,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2020,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2020,0,Good
PG,Pink-footed Goose,3225,OCT-2019,5000,Good
PG,Pink-footed Goose,3225,NOV-2019,0,Good
PG,Pink-footed Goose,3225,DEC-2019,0,Good
PG,Pink-footed Goose,3225,JAN-2020,0,Good
PG,Pink-footed Goose,3225,FEB-2020,0,Good
MS,Mute Swan,3380,OCT-2019,0,Good
MS,Mute Swan,3380,NOV-2019,0,Good
MS,Mute Swan,3380,DEC-2019,0,Good
MS,Mute Swan,3380,JAN-2020,0,Good
MS,Mute Swan,3380,FEB-2020,0,Good
WS,Whooper Swan,3430,OCT-2019,0,Good
WS,Whooper Swan,3430,NOV-2019,0,Good
WS,Whooper Swan,3430,DEC-2019,0,Good
WS,Whooper Swan,3430,JAN-2020,0,Good
WS,Whooper Swan,3430,FEB-2020,0,Good
SU,Shelduck,3920,OCT-2019,0,Good
SU,Shelduck,3920,NOV-2019,33,Good
SU,Shelduck,3920,DEC-2019,4,Good
SU,Shelduck,3920,JAN-2020,0,Good
SU,Shelduck,3920,FEB-2020,4,Good
SV,Shoveler,4560,OCT-2019,0,Good
SV,Shoveler,4560,NOV-2019,0,Good
SV,Shoveler,4560,DEC-2019,0,Good
SV,Shoveler,4560,JAN-2020,0,Good
SV,Shoveler,4560,FEB-2020,0,Good
WN,Wigeon,4620,OCT-2019,360,Good
WN,Wigeon,4620,NOV-2019,400,Good
WN,Wigeon,4620,DEC-2019,730,Good
WN,Wigeon,4620,JAN-2020,1030,Good
WN,Wigeon,4620,FEB-2020,700,Good
MA,Mallard,4840,OCT-2019,5,Good
MA,Mallard,4840,NOV-2019,50,Good
MA,Mallard,4840,DEC-2019,5,Good
MA,Mallard,4840,JAN-2020,0,Good
MA,Mallard,4840,FEB-2020,0,Good
PT,Pintail,5070,OCT-2019,0,Good
PT,Pintail,5070,NOV-2019,0,Good
PT,Pintail,5070,DEC-2019,0,Good
PT,Pintail,5070,JAN-2020,0,Good
PT,Pintail,5070,FEB-2020,0,Good
T.,Teal,5080,OCT-2019,0,Good
T.,Teal,5080,NOV-2019,2,Good
T.,Teal,5080,DEC-2019,0,Good
T.,Teal,5080,JAN-2020,0,Good
T.,Teal,5080,FEB-2020,0,Good
TU,Tufted Duck,5510,OCT-2019,0,Good
TU,Tufted Duck,5510,NOV-2019,0,Good
TU,Tufted Duck,5510,DEC-2019,0,Good
TU,Tufted Duck,5510,JAN-2020,0,Good
TU,Tufted Duck,5510,FEB-2020,0,Good
SP,Scaup,5520,OCT-2019,0,Good
SP,Scaup,5520,NOV-2019,60,Good
SP,Scaup,5520,DEC-2019,0,Good
SP,Scaup,5520,JAN-2020,38,Good
SP,Scaup,5520,FEB-2020,2,Good
EE,Eider (except Shetland),5690,OCT-2019,5,Good
EE,Eider (except Shetland),5690,NOV-2019,0,Good
EE,Eider (except Shetland),5690,DEC-2019,0,Good
EE,Eider (except Shetland),5690,JAN-2020,0,Good
EE,Eider (except Shetland),5690,FEB-2020,0,Good
LN,Long-tailed Duck,5850,OCT-2019,0,Good
LN,Long-tailed Duck,5850,NOV-2019,0,Good
LN,Long-tailed Duck,5850,DEC-2019,0,Good
LN,Long-tailed Duck,5850,JAN-2020,0,Good
LN,Long-tailed Duck,5850,FEB-2020,0,Good
GN,Goldeneye,5880,OCT-2019,2,Good
GN,Goldeneye,5880,NOV-2019,2,Good
GN,Goldeneye,5880,DEC-2019,0,Good
GN,Goldeneye,5880,JAN-2020,0,Good
GN,Goldeneye,5880,FEB-2020,1,Good
GD,Goosander,5990,OCT-2019,0,Good
GD,Goosander,5990,NOV-2019,0,Good
GD,Goosander,5990,DEC-2019,0,Good
GD,Goosander,5990,JAN-2020,0,Good
GD,Goosander,5990,FEB-2020,0,Good
RM,Red-breasted Merganser,6030,OCT-2019,2,Good
RM,Red-breasted Merganser,6030,NOV-2019,2,Good
RM,Red-breasted Merganser,6030,DEC-2019,0,Good
RM,Red-breasted Merganser,6030,JAN-2020,3,Good
RM,Red-breasted Merganser,6030,FEB-2020,9,Good
RH,Red-throated Diver,16760,OCT-2019,0,Good
