SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
BY,Barnacle Goose,2955,OCT-2019,0,Good
BY,Barnacle Goose,2955,DEC-2019,0,Good
BY,Barnacle Goose,2955,JAN-2020,0,Good
BY,Barnacle Goose,2955,FEB-2020,0,Good
PG,Pink-footed Goose,3225,OCT-2019,0,Good
PG,Pink-footed Goose,3225,DEC-2019,0,Good
PG,Pink-footed Goose,3225,JAN-2020,0,Good
PG,Pink-footed Goose,3225,FEB-2020,0,Good
MS,Mute Swan,3380,OCT-2019,0,Good
MS,Mute Swan,3380,DEC-2019,0,Good
MS,Mute Swan,3380,JAN-2020,0,Good
MS,Mute Swan,3380,FEB-2020,0,Good
WN,Wigeon,4620,OCT-2019,18,Good
WN,Wigeon,4620,DEC-2019,20,Good
WN,Wigeon,4620,JAN-2020,6,Good
WN,Wigeon,4620,FEB-2020,20,Good
MA,Mallard,4840,OCT-2019,28,Good
MA,Mallard,4840,DEC-2019,26,Good
MA,Mallard,4840,JAN-2020,23,Good
MA,Mallard,4840,FEB-2020,13,Good
SP,Scaup,5520,OCT-2019,0,Good
SP,Scaup,5520,DEC-2019,0,Good
SP,Scaup,5520,JAN-2020,0,Good
SP,Scaup,5520,FEB-2020,2,Good
EE,Eider (except Shetland),5690,OCT-2019,0,Good
EE,Eider (except Shetland),5690,DEC-2019,0,Good
EE,Eider (except Shetland),5690,JAN-2020,0,Good
EE,Eider (except Shetland),5690,FEB-2020,0,Good
UX,Unidentified scoter,5830,OCT-2019,0,Good
UX,Unidentified scoter,5830,DEC-2019,0,Good
UX,Unidentified scoter,5830,JAN-2020,0,Good
UX,Unidentified scoter,5830,FEB-2020,0,Good
LN,Long-tailed Duck,5850,OCT-2019,0,Good
LN,Long-tailed Duck,5850,DEC-2019,0,Good
LN,Long-tailed Duck,5850,JAN-2020,5,Good
LN,Long-tailed Duck,5850,FEB-2020,40,Good
GN,Goldeneye,5880,OCT-2019,2,Good
GN,Goldeneye,5880,DEC-2019,2,Good
GN,Goldeneye,5880,JAN-2020,3,Good
GN,Goldeneye,5880,FEB-2020,9,Good
GD,Goosander,5990,OCT-2019,0,Good
GD,Goosander,5990,DEC-2019,0,Good
GD,Goosander,5990,JAN-2020,0,Good
GD,Goosander,5990,FEB-2020,0,Good
RM,Red-breasted Merganser,6030,OCT-2019,0,Good
RM,Red-breasted Merganser,6030,DEC-2019,2,Good
RM,Red-breasted Merganser,6030,JAN-2020,1,Good
RM,Red-breasted Merganser,6030,FEB-2020,0,Good
RH,Red-throated Diver,16760,OCT-2019,0,Good
RH,Red-throated Diver,16760,DEC-2019,0,Good
RH,Red-throated Diver,16760,JAN-2020,0,Good
RH,Red-throated Diver,16760,FEB-2020,0,Good
LG,Little Grebe,19830,OCT-2019,0,Good
LG,Little Grebe,19830,DEC-2019,1,Good
LG,Little Grebe,19830,JAN-2020,1,Good
LG,Little Grebe,19830,FEB-2020,1,Good
SZ,Slavonian Grebe,20350,OCT-2019,0,Good
SZ,Slavonian Grebe,20350,DEC-2019,0,Good
SZ,Slavonian Grebe,20350,JAN-2020,0,Good
SZ,Slavonian Grebe,20350,FEB-2020,0,Good
H.,Grey Heron,23270,OCT-2019,1,Good
H.,Grey Heron,23270,DEC-2019,0,Good
H.,Grey Heron,23270,JAN-2020,1,Good
H.,Grey Heron,23270,FEB-2020,1,Good
SA,Shag,24940,OCT-2019,0,Good
SA,Shag,24940,DEC-2019,0,Good
SA,Shag,24940,JAN-2020,0,Good
SA,Shag,24940,FEB-2020,0,Good
CA,Cormorant,25040,OCT-2019,2,Good
CA,Cormorant,25040,DEC-2019,1,Good
CA,Cormorant,25040,JAN-2020,0,Good
CA,Cormorant,25040,FEB-2020,4,Good
MH,Moorhen,37680,OCT-2019,0,Good
MH,Moorhen,37680,DEC-2019,0,Good
MH,Moorhen,37680,JAN-2020,0,Good
MH,Moorhen,37680,FEB-2020,0,Good
OC,Oystercatcher,39840,OCT-2019,25,Good
OC,Oystercatcher,39840,DEC-2019,40,Good
OC,Oystercatcher,39840,JAN-2020,38,Good
OC,Oystercatcher,39840,FEB-2020,33,Good
L.,Lapwing,40200,OCT-2019,0,Good
L.,Lapwing,40200,DEC-2019,0,Good
L.,Lapwing,40200,JAN-2020,0,Good
L.,Lapwing,40200,FEB-2020,0,Good
RP,Ringed Plover,40830,OCT-2019,0,Good
RP,Ringed Plover,40830,DEC-2019,0,Good
RP,Ringed Plover,40830,JAN-2020,0,Good
RP,Ringed Plover,40830,FEB-2020,0,Good
CU,Curlew,42320,OCT-2019,1,Good
CU,Curlew,42320,DEC-2019,32,Good
CU,Curlew,42320,JAN-2020,42,Good
CU,Curlew,42320,FEB-2020,60,Good
TT,Turnstone,42510,OCT-2019,34,Good
TT,Turnstone,42510,DEC-2019,20,Good
TT,Turnstone,42510,JAN-2020,20,Good
TT,Turnstone,42510,FEB-2020,30,Good
RK,Redshank,43920,OCT-2019,10,Good
RK,Redshank,43920,DEC-2019,11,Good
RK,Redshank,43920,JAN-2020,13,Good
RK,Redshank,43920,FEB-2020,18,Good
KF,Kingfisher,92950,OCT-2019,1,Good
KF,Kingfisher,92950,DEC-2019,0,Good
KF,Kingfisher,92950,JAN-2020,0,Good
KF,Kingfisher,92950,FEB-2020,0,Good
