SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2007,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2007,0,Poor
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2008,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2008,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2008,0,Poor
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2008,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2009,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,NOV-2009,2,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,MAR-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,NOV-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2010,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2011,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2011,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,MAR-2011,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2011,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2011,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2012,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2012,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2012,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2012,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2013,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2013,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2013,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2013,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2014,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2014,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2014,0,Poor
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2014,0,Poor
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2015,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2015,0,Poor
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2015,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2015,1,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2016,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2016,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2016,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2017,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2017,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2017,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2017,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2007,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2007,0,Poor
JI,Greylag Goose (Icelandic),3100,JAN-2008,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2008,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2008,0,Poor
JI,Greylag Goose (Icelandic),3100,DEC-2008,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2009,0,Good
JI,Greylag Goose (Icelandic),3100,NOV-2009,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2010,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2010,0,Good
JI,Greylag Goose (Icelandic),3100,MAR-2010,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2010,0,Good
JI,Greylag Goose (Icelandic),3100,NOV-2010,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2010,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2011,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2011,0,Good
JI,Greylag Goose (Icelandic),3100,MAR-2011,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2011,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2011,60,Good
JI,Greylag Goose (Icelandic),3100,JAN-2012,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2012,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2012,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2012,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2013,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2013,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2013,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2013,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2014,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2014,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2014,0,Poor
JI,Greylag Goose (Icelandic),3100,DEC-2014,0,Poor
JI,Greylag Goose (Icelandic),3100,JAN-2015,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2015,0,Poor
JI,Greylag Goose (Icelandic),3100,OCT-2015,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2015,3,Good
JI,Greylag Goose (Icelandic),3100,JAN-2016,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2016,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2016,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2017,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2017,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2017,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2017,0,Good
PG,Pink-footed Goose,3225,OCT-2007,0,Good
PG,Pink-footed Goose,3225,DEC-2007,0,Poor
PG,Pink-footed Goose,3225,JAN-2008,0,Good
PG,Pink-footed Goose,3225,FEB-2008,0,Good
PG,Pink-footed Goose,3225,OCT-2008,0,Poor
PG,Pink-footed Goose,3225,DEC-2008,0,Good
PG,Pink-footed Goose,3225,OCT-2009,0,Good
PG,Pink-footed Goose,3225,NOV-2009,0,Good
PG,Pink-footed Goose,3225,JAN-2010,0,Good
PG,Pink-footed Goose,3225,FEB-2010,0,Good
PG,Pink-footed Goose,3225,MAR-2010,0,Good
PG,Pink-footed Goose,3225,OCT-2010,0,Good
PG,Pink-footed Goose,3225,NOV-2010,0,Good
PG,Pink-footed Goose,3225,DEC-2010,0,Good
PG,Pink-footed Goose,3225,JAN-2011,0,Good
PG,Pink-footed Goose,3225,FEB-2011,0,Good
PG,Pink-footed Goose,3225,MAR-2011,0,Good
PG,Pink-footed Goose,3225,OCT-2011,0,Good
PG,Pink-footed Goose,3225,DEC-2011,0,Good
PG,Pink-footed Goose,3225,JAN-2012,0,Good
PG,Pink-footed Goose,3225,FEB-2012,47,Good
PG,Pink-footed Goose,3225,OCT-2012,0,Good
PG,Pink-footed Goose,3225,DEC-2012,0,Good
PG,Pink-footed Goose,3225,JAN-2013,0,Good
PG,Pink-footed Goose,3225,FEB-2013,0,Good
PG,Pink-footed Goose,3225,OCT-2013,0,Good
PG,Pink-footed Goose,3225,DEC-2013,0,Good
PG,Pink-footed Goose,3225,JAN-2014,0,Good
PG,Pink-footed Goose,3225,FEB-2014,0,Good
PG,Pink-footed Goose,3225,OCT-2014,0,Poor
PG,Pink-footed Goose,3225,DEC-2014,0,Poor
PG,Pink-footed Goose,3225,JAN-2015,0,Good
PG,Pink-footed Goose,3225,FEB-2015,0,Poor
PG,Pink-footed Goose,3225,OCT-2015,0,Good
PG,Pink-footed Goose,3225,DEC-2015,0,Good
PG,Pink-footed Goose,3225,JAN-2016,0,Good
PG,Pink-footed Goose,3225,FEB-2016,0,Good
PG,Pink-footed Goose,3225,DEC-2016,0,Good
PG,Pink-footed Goose,3225,JAN-2017,0,Good
PG,Pink-footed Goose,3225,FEB-2017,0,Good
PG,Pink-footed Goose,3225,OCT-2017,0,Good
PG,Pink-footed Goose,3225,DEC-2017,0,Good
WN,Wigeon,4620,OCT-2007,0,Good
WN,Wigeon,4620,DEC-2007,0,Poor
WN,Wigeon,4620,JAN-2008,0,Good
WN,Wigeon,4620,FEB-2008,0,Good
WN,Wigeon,4620,OCT-2008,0,Poor
WN,Wigeon,4620,DEC-2008,0,Good
WN,Wigeon,4620,OCT-2009,0,Good
WN,Wigeon,4620,NOV-2009,0,Good
WN,Wigeon,4620,JAN-2010,0,Good
WN,Wigeon,4620,FEB-2010,235,Good
WN,Wigeon,4620,MAR-2010,0,Good
WN,Wigeon,4620,OCT-2010,0,Good
WN,Wigeon,4620,NOV-2010,0,Good
WN,Wigeon,4620,DEC-2010,0,Good
WN,Wigeon,4620,JAN-2011,0,Good
WN,Wigeon,4620,FEB-2011,0,Good
WN,Wigeon,4620,MAR-2011,0,Good
WN,Wigeon,4620,OCT-2011,0,Good
WN,Wigeon,4620,DEC-2011,0,Good
WN,Wigeon,4620,JAN-2012,97,Good
WN,Wigeon,4620,FEB-2012,0,Good
WN,Wigeon,4620,OCT-2012,0,Good
WN,Wigeon,4620,DEC-2012,0,Good
WN,Wigeon,4620,JAN-2013,0,Good
WN,Wigeon,4620,FEB-2013,0,Good
WN,Wigeon,4620,OCT-2013,0,Good
WN,Wigeon,4620,DEC-2013,0,Good
WN,Wigeon,4620,JAN-2014,0,Good
WN,Wigeon,4620,FEB-2014,0,Good
WN,Wigeon,4620,OCT-2014,0,Poor
WN,Wigeon,4620,DEC-2014,0,Poor
WN,Wigeon,4620,JAN-2015,0,Good
WN,Wigeon,4620,FEB-2015,0,Poor
WN,Wigeon,4620,OCT-2015,0,Good
WN,Wigeon,4620,DEC-2015,0,Good
WN,Wigeon,4620,JAN-2016,0,Good
WN,Wigeon,4620,FEB-2016,0,Good
WN,Wigeon,4620,DEC-2016,0,Good
WN,Wigeon,4620,JAN-2017,0,Good
WN,Wigeon,4620,FEB-2017,0,Good
WN,Wigeon,4620,OCT-2017,0,Good
WN,Wigeon,4620,DEC-2017,0,Good
MA,Mallard,4840,OCT-2007,0,Good
MA,Mallard,4840,DEC-2007,0,Poor
MA,Mallard,4840,JAN-2008,0,Good
MA,Mallard,4840,FEB-2008,0,Good
