SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
JI,Greylag Goose (Icelandic),3100,OCT-2012,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2012,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2013,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2013,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2013,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2013,0,Poor
JI,Greylag Goose (Icelandic),3100,JAN-2014,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2014,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2014,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2014,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2015,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2015,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2015,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2015,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2016,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2016,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2016,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2016,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2017,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2017,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2017,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2017,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2018,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2018,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2018,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2018,7,Poor
JI,Greylag Goose (Icelandic),3100,JAN-2019,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2019,0,Good
MS,Mute Swan,3380,OCT-2012,2,Good
MS,Mute Swan,3380,DEC-2012,0,Good
MS,Mute Swan,3380,JAN-2013,0,Good
MS,Mute Swan,3380,FEB-2013,0,Good
MS,Mute Swan,3380,OCT-2013,0,Good
MS,Mute Swan,3380,DEC-2013,0,Poor
MS,Mute Swan,3380,JAN-2014,0,Good
MS,Mute Swan,3380,FEB-2014,0,Good
MS,Mute Swan,3380,OCT-2014,9,Good
MS,Mute Swan,3380,DEC-2014,12,Good
MS,Mute Swan,3380,JAN-2015,0,Good
MS,Mute Swan,3380,FEB-2015,0,Good
MS,Mute Swan,3380,OCT-2015,2,Good
MS,Mute Swan,3380,DEC-2015,2,Good
MS,Mute Swan,3380,JAN-2016,0,Good
MS,Mute Swan,3380,FEB-2016,0,Good
MS,Mute Swan,3380,OCT-2016,3,Good
MS,Mute Swan,3380,DEC-2016,5,Good
MS,Mute Swan,3380,JAN-2017,6,Good
MS,Mute Swan,3380,FEB-2017,0,Good
MS,Mute Swan,3380,OCT-2017,8,Good
MS,Mute Swan,3380,DEC-2017,11,Good
MS,Mute Swan,3380,JAN-2018,0,Good
MS,Mute Swan,3380,FEB-2018,0,Good
MS,Mute Swan,3380,OCT-2018,5,Good
MS,Mute Swan,3380,DEC-2018,0,Poor
MS,Mute Swan,3380,JAN-2019,0,Good
MS,Mute Swan,3380,FEB-2019,0,Good
SU,Shelduck,3920,OCT-2012,0,Good
SU,Shelduck,3920,DEC-2012,0,Good
SU,Shelduck,3920,JAN-2013,1,Good
SU,Shelduck,3920,FEB-2013,0,Good
SU,Shelduck,3920,OCT-2013,0,Good
SU,Shelduck,3920,DEC-2013,0,Poor
SU,Shelduck,3920,JAN-2014,0,Good
SU,Shelduck,3920,FEB-2014,26,Good
SU,Shelduck,3920,OCT-2014,0,Good
SU,Shelduck,3920,DEC-2014,3,Good
SU,Shelduck,3920,JAN-2015,7,Good
SU,Shelduck,3920,FEB-2015,24,Good
SU,Shelduck,3920,OCT-2015,0,Good
SU,Shelduck,3920,DEC-2015,2,Good
SU,Shelduck,3920,JAN-2016,11,Good
SU,Shelduck,3920,FEB-2016,81,Good
SU,Shelduck,3920,OCT-2016,0,Good
SU,Shelduck,3920,DEC-2016,40,Good
SU,Shelduck,3920,JAN-2017,53,Good
SU,Shelduck,3920,FEB-2017,82,Good
SU,Shelduck,3920,OCT-2017,0,Good
SU,Shelduck,3920,DEC-2017,1,Good
SU,Shelduck,3920,JAN-2018,85,Good
SU,Shelduck,3920,FEB-2018,11,Good
SU,Shelduck,3920,OCT-2018,0,Good
SU,Shelduck,3920,DEC-2018,3,Poor
SU,Shelduck,3920,JAN-2019,63,Good
SU,Shelduck,3920,FEB-2019,23,Good
GA,Gadwall,4580,OCT-2012,0,Good
GA,Gadwall,4580,DEC-2012,0,Good
GA,Gadwall,4580,JAN-2013,0,Good
GA,Gadwall,4580,FEB-2013,0,Good
GA,Gadwall,4580,OCT-2013,0,Good
GA,Gadwall,4580,DEC-2013,0,Poor
GA,Gadwall,4580,JAN-2014,0,Good
GA,Gadwall,4580,FEB-2014,0,Good
GA,Gadwall,4580,OCT-2014,0,Good
GA,Gadwall,4580,DEC-2014,0,Good
GA,Gadwall,4580,JAN-2015,0,Good
GA,Gadwall,4580,FEB-2015,0,Good
GA,Gadwall,4580,OCT-2015,0,Good
GA,Gadwall,4580,DEC-2015,0,Good
GA,Gadwall,4580,JAN-2016,0,Good
GA,Gadwall,4580,FEB-2016,1,Good
GA,Gadwall,4580,OCT-2016,0,Good
GA,Gadwall,4580,DEC-2016,0,Good
GA,Gadwall,4580,JAN-2017,0,Good
GA,Gadwall,4580,FEB-2017,0,Good
GA,Gadwall,4580,OCT-2017,0,Good
GA,Gadwall,4580,DEC-2017,0,Good
GA,Gadwall,4580,JAN-2018,0,Good
GA,Gadwall,4580,FEB-2018,0,Good
GA,Gadwall,4580,OCT-2018,0,Good
GA,Gadwall,4580,DEC-2018,0,Poor
GA,Gadwall,4580,JAN-2019,0,Good
GA,Gadwall,4580,FEB-2019,0,Good
WN,Wigeon,4620,OCT-2012,527,Good
WN,Wigeon,4620,DEC-2012,410,Good
WN,Wigeon,4620,JAN-2013,220,Good
WN,Wigeon,4620,FEB-2013,12,Good
WN,Wigeon,4620,OCT-2013,990,Good
WN,Wigeon,4620,DEC-2013,105,Poor
WN,Wigeon,4620,JAN-2014,168,Good
WN,Wigeon,4620,FEB-2014,104,Good
WN,Wigeon,4620,OCT-2014,860,Good
WN,Wigeon,4620,DEC-2014,880,Good
WN,Wigeon,4620,JAN-2015,233,Good
WN,Wigeon,4620,FEB-2015,190,Good
WN,Wigeon,4620,OCT-2015,1338,Good
WN,Wigeon,4620,DEC-2015,360,Good
WN,Wigeon,4620,JAN-2016,203,Good
WN,Wigeon,4620,FEB-2016,16,Good
WN,Wigeon,4620,OCT-2016,165,Good
WN,Wigeon,4620,DEC-2016,141,Good
WN,Wigeon,4620,JAN-2017,20,Good
WN,Wigeon,4620,FEB-2017,50,Good
WN,Wigeon,4620,OCT-2017,994,Good
WN,Wigeon,4620,DEC-2017,824,Good
WN,Wigeon,4620,JAN-2018,490,Good
WN,Wigeon,4620,FEB-2018,76,Good
WN,Wigeon,4620,OCT-2018,1123,Good
WN,Wigeon,4620,DEC-2018,166,Poor
WN,Wigeon,4620,JAN-2019,43,Good
WN,Wigeon,4620,FEB-2019,46,Good
MA,Mallard,4840,OCT-2012,3,Good
MA,Mallard,4840,DEC-2012,2,Good
MA,Mallard,4840,JAN-2013,16,Good
MA,Mallard,4840,FEB-2013,4,Good
MA,Mallard,4840,OCT-2013,31,Good
MA,Mallard,4840,DEC-2013,5,Poor
MA,Mallard,4840,JAN-2014,28,Good
MA,Mallard,4840,FEB-2014,2,Good
MA,Mallard,4840,OCT-2014,8,Good
MA,Mallard,4840,DEC-2014,17,Good
MA,Mallard,4840,JAN-2015,51,Good
MA,Mallard,4840,FEB-2015,49,Good
MA,Mallard,4840,OCT-2015,5,Good
MA,Mallard,4840,DEC-2015,14,Good
MA,Mallard,4840,JAN-2016,42,Good
MA,Mallard,4840,FEB-2016,23,Good
MA,Mallard,4840,OCT-2016,18,Good
MA,Mallard,4840,DEC-2016,71,Good
MA,Mallard,4840,JAN-2017,52,Good
MA,Mallard,4840,FEB-2017,42,Good
MA,Mallard,4840,OCT-2017,63,Good
MA,Mallard,4840,DEC-2017,42,Good
MA,Mallard,4840,JAN-2018,29,Good
MA,Mallard,4840,FEB-2018,12,Good
MA,Mallard,4840,OCT-2018,26,Good
MA,Mallard,4840,DEC-2018,11,Poor
MA,Mallard,4840,JAN-2019,12,Good
MA,Mallard,4840,FEB-2019,5,Good
PT,Pintail,5070,OCT-2012,0,Good
PT,Pintail,5070,DEC-2012,12,Good
PT,Pintail,5070,JAN-2013,0,Good
PT,Pintail,5070,FEB-2013,0,Good
PT,Pintail,5070,OCT-2013,0,Good
PT,Pintail,5070,DEC-2013,0,Poor
PT,Pintail,5070,JAN-2014,0,Good
PT,Pintail,5070,FEB-2014,2,Good
PT,Pintail,5070,OCT-2014,0,Good
PT,Pintail,5070,DEC-2014,1,Good
PT,Pintail,5070,JAN-2015,0,Good
PT,Pintail,5070,FEB-2015,0,Good
PT,Pintail,5070,OCT-2015,1,Good
PT,Pintail,5070,DEC-2015,2,Good
PT,Pintail,5070,JAN-2016,0,Good
PT,Pintail,5070,FEB-2016,0,Good
PT,Pintail,5070,OCT-2016,6,Good
PT,Pintail,5070,DEC-2016,17,Good
PT,Pintail,5070,JAN-2017,1,Good
PT,Pintail,5070,FEB-2017,0,Good
PT,Pintail,5070,OCT-2017,0,Good
PT,Pintail,5070,DEC-2017,2,Good
PT,Pintail,5070,JAN-2018,0,Good
PT,Pintail,5070,FEB-2018,2,Good
PT,Pintail,5070,OCT-2018,0,Good
PT,Pintail,5070,DEC-2018,0,Poor
PT,Pintail,5070,JAN-2019,0,Good
PT,Pintail,5070,FEB-2019,0,Good
T.,Teal,5080,OCT-2012,4,Good
T.,Teal,5080,DEC-2012,20,Good
T.,Teal,5080,JAN-2013,800,Good
T.,Teal,5080,FEB-2013,20,Good
T.,Teal,5080,OCT-2013,240,Good
T.,Teal,5080,DEC-2013,22,Poor
T.,Teal,5080,JAN-2014,146,Good
T.,Teal,5080,FEB-2014,186,Good
T.,Teal,5080,OCT-2014,240,Good
T.,Teal,5080,DEC-2014,91,Good
T.,Teal,5080,JAN-2015,510,Good
T.,Teal,5080,FEB-2015,95,Good
T.,Teal,5080,OCT-2015,481,Good
T.,Teal,5080,DEC-2015,520,Good
T.,Teal,5080,JAN-2016,50,Good
T.,Teal,5080,FEB-2016,66,Good
T.,Teal,5080,OCT-2016,543,Good
T.,Teal,5080,DEC-2016,462,Good
T.,Teal,5080,JAN-2017,75,Good
T.,Teal,5080,FEB-2017,348,Good
T.,Teal,5080,OCT-2017,520,Good
T.,Teal,5080,DEC-2017,393,Good
T.,Teal,5080,JAN-2018,385,Good
