SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
JI,Greylag Goose (Icelandic),3100,OCT-2019,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2019,1282,Good
JI,Greylag Goose (Icelandic),3100,JAN-2020,245,Good
JI,Greylag Goose (Icelandic),3100,FEB-2020,92,Good
PG,Pink-footed Goose,3225,OCT-2019,0,Good
PG,Pink-footed Goose,3225,DEC-2019,0,Good
PG,Pink-footed Goose,3225,JAN-2020,1016,Good
PG,Pink-footed Goose,3225,FEB-2020,714,Good
NW,White-fronted Goose (Greenland - flaviro,3240,OCT-2019,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,DEC-2019,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,JAN-2020,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,FEB-2020,0,Good
WS,Whooper Swan,3430,OCT-2019,0,Good
WS,Whooper Swan,3430,DEC-2019,0,Good
WS,Whooper Swan,3430,JAN-2020,0,Good
WS,Whooper Swan,3430,FEB-2020,0,Good
SU,Shelduck,3920,OCT-2019,0,Good
SU,Shelduck,3920,DEC-2019,1,Good
SU,Shelduck,3920,JAN-2020,0,Good
SU,Shelduck,3920,FEB-2020,3,Good
WN,Wigeon,4620,OCT-2019,0,Good
WN,Wigeon,4620,DEC-2019,0,Good
WN,Wigeon,4620,JAN-2020,0,Good
WN,Wigeon,4620,FEB-2020,0,Good
MA,Mallard,4840,OCT-2019,0,Good
MA,Mallard,4840,DEC-2019,0,Good
MA,Mallard,4840,JAN-2020,5,Good
MA,Mallard,4840,FEB-2020,0,Good
SP,Scaup,5520,OCT-2019,0,Good
SP,Scaup,5520,DEC-2019,0,Good
SP,Scaup,5520,JAN-2020,0,Good
SP,Scaup,5520,FEB-2020,0,Good
EE,Eider (except Shetland),5690,OCT-2019,55,Good
EE,Eider (except Shetland),5690,DEC-2019,2,Good
EE,Eider (except Shetland),5690,JAN-2020,24,Good
EE,Eider (except Shetland),5690,FEB-2020,0,Good
CX,Common Scoter,5810,OCT-2019,0,Good
CX,Common Scoter,5810,DEC-2019,0,Good
CX,Common Scoter,5810,JAN-2020,0,Good
CX,Common Scoter,5810,FEB-2020,0,Good
UX,Unidentified scoter,5830,OCT-2019,0,Good
UX,Unidentified scoter,5830,DEC-2019,0,Good
UX,Unidentified scoter,5830,JAN-2020,0,Good
UX,Unidentified scoter,5830,FEB-2020,0,Good
LN,Long-tailed Duck,5850,OCT-2019,0,Good
LN,Long-tailed Duck,5850,DEC-2019,0,Good
LN,Long-tailed Duck,5850,JAN-2020,0,Good
LN,Long-tailed Duck,5850,FEB-2020,0,Good
GN,Goldeneye,5880,OCT-2019,0,Good
GN,Goldeneye,5880,DEC-2019,0,Good
GN,Goldeneye,5880,JAN-2020,8,Good
GN,Goldeneye,5880,FEB-2020,2,Good
SY,Smew,5930,OCT-2019,0,Good
SY,Smew,5930,DEC-2019,0,Good
SY,Smew,5930,JAN-2020,0,Good
SY,Smew,5930,FEB-2020,0,Good
GD,Goosander,5990,OCT-2019,0,Good
GD,Goosander,5990,DEC-2019,0,Good
GD,Goosander,5990,JAN-2020,0,Good
GD,Goosander,5990,FEB-2020,0,Good
RM,Red-breasted Merganser,6030,OCT-2019,0,Good
RM,Red-breasted Merganser,6030,DEC-2019,0,Good
RM,Red-breasted Merganser,6030,JAN-2020,2,Good
RM,Red-breasted Merganser,6030,FEB-2020,3,Good
RH,Red-throated Diver,16760,OCT-2019,0,Good
RH,Red-throated Diver,16760,DEC-2019,0,Good
RH,Red-throated Diver,16760,JAN-2020,0,Good
RH,Red-throated Diver,16760,FEB-2020,0,Good
SZ,Slavonian Grebe,20350,OCT-2019,1,Good
SZ,Slavonian Grebe,20350,DEC-2019,0,Good
SZ,Slavonian Grebe,20350,JAN-2020,0,Good
SZ,Slavonian Grebe,20350,FEB-2020,0,Good
H.,Grey Heron,23270,OCT-2019,2,Good
