SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
QS,Brent Goose (Svalbard Light-bellied),2710,OCT-2019,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,DEC-2019,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,JAN-2020,0,Good
QS,Brent Goose (Svalbard Light-bellied),2710,FEB-2020,0,Good
CG,Canada Goose,2750,OCT-2019,0,Good
CG,Canada Goose,2750,DEC-2019,0,Good
CG,Canada Goose,2750,JAN-2020,0,Good
CG,Canada Goose,2750,FEB-2020,0,Good
BY,Barnacle Goose,2955,OCT-2019,0,Good
BY,Barnacle Goose,2955,DEC-2019,0,Good
BY,Barnacle Goose,2955,JAN-2020,0,Good
BY,Barnacle Goose,2955,FEB-2020,0,Good
JI,Greylag Goose (Icelandic),3100,OCT-2019,1,Good
JI,Greylag Goose (Icelandic),3100,DEC-2019,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2020,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2020,0,Good
PG,Pink-footed Goose,3225,OCT-2019,0,Good
PG,Pink-footed Goose,3225,DEC-2019,0,Good
PG,Pink-footed Goose,3225,JAN-2020,0,Good
PG,Pink-footed Goose,3225,FEB-2020,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,OCT-2019,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,DEC-2019,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,JAN-2020,0,Good
NW,White-fronted Goose (Greenland - flaviro,3240,FEB-2020,0,Good
MS,Mute Swan,3380,OCT-2019,14,Good
MS,Mute Swan,3380,DEC-2019,5,Good
MS,Mute Swan,3380,JAN-2020,6,Good
MS,Mute Swan,3380,FEB-2020,16,Good
WS,Whooper Swan,3430,OCT-2019,28,Good
WS,Whooper Swan,3430,DEC-2019,0,Good
WS,Whooper Swan,3430,JAN-2020,0,Good
WS,Whooper Swan,3430,FEB-2020,0,Good
SU,Shelduck,3920,OCT-2019,0,Good
SU,Shelduck,3920,DEC-2019,3,Good
SU,Shelduck,3920,JAN-2020,34,Good
SU,Shelduck,3920,FEB-2020,45,Good
GA,Gadwall,4580,OCT-2019,0,Good
GA,Gadwall,4580,DEC-2019,0,Good
GA,Gadwall,4580,JAN-2020,0,Good
GA,Gadwall,4580,FEB-2020,0,Good
WN,Wigeon,4620,OCT-2019,73,Good
WN,Wigeon,4620,DEC-2019,58,Good
WN,Wigeon,4620,JAN-2020,30,Good
WN,Wigeon,4620,FEB-2020,22,Good
MA,Mallard,4840,OCT-2019,64,Good
MA,Mallard,4840,DEC-2019,108,Good
MA,Mallard,4840,JAN-2020,26,Good
MA,Mallard,4840,FEB-2020,13,Good
PT,Pintail,5070,OCT-2019,0,Good
PT,Pintail,5070,DEC-2019,0,Good
PT,Pintail,5070,JAN-2020,0,Good
PT,Pintail,5070,FEB-2020,0,Good
T.,Teal,5080,OCT-2019,3,Good
T.,Teal,5080,DEC-2019,28,Good
T.,Teal,5080,JAN-2020,56,Good
T.,Teal,5080,FEB-2020,42,Good
PO,Pochard,5420,OCT-2019,0,Good
PO,Pochard,5420,DEC-2019,0,Good
PO,Pochard,5420,JAN-2020,0,Good
PO,Pochard,5420,FEB-2020,0,Good
TU,Tufted Duck,5510,OCT-2019,7,Good
TU,Tufted Duck,5510,DEC-2019,4,Good
TU,Tufted Duck,5510,JAN-2020,0,Good
TU,Tufted Duck,5510,FEB-2020,2,Good
SP,Scaup,5520,OCT-2019,0,Good
SP,Scaup,5520,DEC-2019,0,Good
SP,Scaup,5520,JAN-2020,0,Good
SP,Scaup,5520,FEB-2020,0,Good
KE,King Eider,5610,OCT-2019,0,Good
KE,King Eider,5610,DEC-2019,0,Good
KE,King Eider,5610,JAN-2020,0,Good
KE,King Eider,5610,FEB-2020,0,Good
EE,Eider (except Shetland),5690,OCT-2019,370,Good
EE,Eider (except Shetland),5690,DEC-2019,9,Good
EE,Eider (except Shetland),5690,JAN-2020,25,Good
EE,Eider (except Shetland),5690,FEB-2020,0,Good
CX,Common Scoter,5810,OCT-2019,0,Good
CX,Common Scoter,5810,DEC-2019,3,Good
CX,Common Scoter,5810,JAN-2020,0,Good
CX,Common Scoter,5810,FEB-2020,0,Good
LN,Long-tailed Duck,5850,OCT-2019,0,Good
LN,Long-tailed Duck,5850,DEC-2019,1,Good
LN,Long-tailed Duck,5850,JAN-2020,0,Good
LN,Long-tailed Duck,5850,FEB-2020,0,Good
GN,Goldeneye,5880,OCT-2019,0,Good
GN,Goldeneye,5880,DEC-2019,5,Good
GN,Goldeneye,5880,JAN-2020,7,Good
GN,Goldeneye,5880,FEB-2020,1,Good
RM,Red-breasted Merganser,6030,OCT-2019,2,Good
RM,Red-breasted Merganser,6030,DEC-2019,14,Good
RM,Red-breasted Merganser,6030,JAN-2020,7,Good
RM,Red-breasted Merganser,6030,FEB-2020,14,Good
RH,Red-throated Diver,16760,OCT-2019,0,Good
RH,Red-throated Diver,16760,DEC-2019,0,Good
RH,Red-throated Diver,16760,JAN-2020,0,Good
RH,Red-throated Diver,16760,FEB-2020,0,Good
BV,Black-throated Diver,16770,OCT-2019,0,Good
BV,Black-throated Diver,16770,DEC-2019,0,Good
BV,Black-throated Diver,16770,JAN-2020,0,Good
BV,Black-throated Diver,16770,FEB-2020,0,Good
ND,Great Northern Diver,16810,OCT-2019,0,Good
ND,Great Northern Diver,16810,DEC-2019,0,Good
ND,Great Northern Diver,16810,JAN-2020,0,Good
ND,Great Northern Diver,16810,FEB-2020,0,Good
LG,Little Grebe,19830,OCT-2019,6,Good
LG,Little Grebe,19830,DEC-2019,0,Good
LG,Little Grebe,19830,JAN-2020,3,Good
LG,Little Grebe,19830,FEB-2020,0,Good
H.,Grey Heron,23270,OCT-2019,2,Good
H.,Grey Heron,23270,DEC-2019,0,Good
H.,Grey Heron,23270,JAN-2020,0,Good
H.,Grey Heron,23270,FEB-2020,4,Good
SA,Shag,24940,OCT-2019,0,Good
SA,Shag,24940,DEC-2019,0,Good
SA,Shag,24940,JAN-2020,0,Good
SA,Shag,24940,FEB-2020,0,Good
CA,Cormorant,25040,OCT-2019,22,Good
CA,Cormorant,25040,DEC-2019,0,Good
CA,Cormorant,25040,JAN-2020,9,Good
CA,Cormorant,25040,FEB-2020,4,Good
MH,Moorhen,37680,OCT-2019,2,Good
MH,Moorhen,37680,DEC-2019,0,Good
MH,Moorhen,37680,JAN-2020,0,Good
MH,Moorhen,37680,FEB-2020,0,Good
OC,Oystercatcher,39840,OCT-2019,740,Good
OC,Oystercatcher,39840,DEC-2019,713,Good
OC,Oystercatcher,39840,JAN-2020,488,Good
OC,Oystercatcher,39840,FEB-2020,394,Good
