SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
JI,Greylag Goose (Icelandic),3100,OCT-2019,0,Good
JI,Greylag Goose (Icelandic),3100,DEC-2019,0,Good
JI,Greylag Goose (Icelandic),3100,JAN-2020,0,Good
JI,Greylag Goose (Icelandic),3100,FEB-2020,0,Good
PG,Pink-footed Goose,3225,OCT-2019,0,Good
PG,Pink-footed Goose,3225,DEC-2019,0,Good
PG,Pink-footed Goose,3225,JAN-2020,0,Good
PG,Pink-footed Goose,3225,FEB-2020,0,Good
MS,Mute Swan,3380,OCT-2019,5,Good
MS,Mute Swan,3380,DEC-2019,0,Good
MS,Mute Swan,3380,JAN-2020,0,Good
MS,Mute Swan,3380,FEB-2020,0,Good
WS,Whooper Swan,3430,OCT-2019,0,Good
WS,Whooper Swan,3430,DEC-2019,0,Good
WS,Whooper Swan,3430,JAN-2020,0,Good
WS,Whooper Swan,3430,FEB-2020,0,Good
SU,Shelduck,3920,OCT-2019,4,Good
SU,Shelduck,3920,DEC-2019,0,Good
SU,Shelduck,3920,JAN-2020,20,Good
SU,Shelduck,3920,FEB-2020,27,Good
SV,Shoveler,4560,OCT-2019,0,Good
SV,Shoveler,4560,DEC-2019,0,Good
SV,Shoveler,4560,JAN-2020,0,Good
SV,Shoveler,4560,FEB-2020,0,Good
WN,Wigeon,4620,OCT-2019,350,Good
WN,Wigeon,4620,DEC-2019,788,Good
WN,Wigeon,4620,JAN-2020,165,Good
WN,Wigeon,4620,FEB-2020,176,Good
MA,Mallard,4840,OCT-2019,0,Good
MA,Mallard,4840,DEC-2019,0,Good
MA,Mallard,4840,JAN-2020,0,Good
MA,Mallard,4840,FEB-2020,33,Good
PT,Pintail,5070,OCT-2019,0,Good
PT,Pintail,5070,DEC-2019,0,Good
PT,Pintail,5070,JAN-2020,0,Good
PT,Pintail,5070,FEB-2020,0,Good
T.,Teal,5080,OCT-2019,65,Good
T.,Teal,5080,DEC-2019,25,Good
T.,Teal,5080,JAN-2020,33,Good
T.,Teal,5080,FEB-2020,4,Good
SP,Scaup,5520,OCT-2019,55,Good
SP,Scaup,5520,DEC-2019,88,Good
SP,Scaup,5520,JAN-2020,76,Good
SP,Scaup,5520,FEB-2020,23,Good
LN,Long-tailed Duck,5850,OCT-2019,0,Good
LN,Long-tailed Duck,5850,DEC-2019,0,Good
LN,Long-tailed Duck,5850,JAN-2020,0,Good
LN,Long-tailed Duck,5850,FEB-2020,0,Good
GN,Goldeneye,5880,OCT-2019,0,Good
GN,Goldeneye,5880,DEC-2019,2,Good
GN,Goldeneye,5880,JAN-2020,6,Good
GN,Goldeneye,5880,FEB-2020,15,Good
GD,Goosander,5990,OCT-2019,0,Good
GD,Goosander,5990,DEC-2019,0,Good
GD,Goosander,5990,JAN-2020,0,Good
GD,Goosander,5990,FEB-2020,0,Good
RM,Red-breasted Merganser,6030,OCT-2019,0,Good
